epoch_iso,t_s,dist_m,pdop_present,pdop_los_total,pdop_los_gps,pdop_los_galileo
2026-05-09T10:04:40+00:00,280,2333.333,1.2162307132729941,1.9241351043626584,2.78708170094616,3.0786390777418315
2026-05-09T10:04:41+00:00,281,2341.667,1.216222376125252,1.924155331871099,2.7871124072961346,3.0785593736103496
2026-05-09T10:04:42+00:00,282,2350.0,1.2162140191764221,1.8626496842639102,3.675819528068303,2.463550272717764
2026-05-09T10:04:43+00:00,283,2358.333,1.2162056423724565,1.8626426126509346,3.675628009332104,2.463501618463097
2026-05-09T10:04:44+00:00,284,2366.667,1.2161972457527481,1.9202116881421447,2.4534842320367334,17.946685008048988
2026-05-09T10:04:45+00:00,285,2375.0,1.2161888234469613,1.9242369147027194,2.7872405428237808,3.0782407363811406
2026-05-09T10:04:46+00:00,286,2383.333,1.2161803802803477,1.863990299634892,2.1551301144373327,17.930603761502702
2026-05-09T10:04:47+00:00,287,2391.667,1.2161719183884383,1.8641301854033692,2.1553818686374893,17.922579438641257
2026-05-09T10:04:48+00:00,288,2400.0,1.2161634369098206,1.8642700198339004,2.15563370649246,17.914565955012844
2026-05-09T10:04:49+00:00,289,2408.333,1.2161549384460661,1.8644097899251966,2.1558856123193086,17.906563467512644
2026-05-09T10:04:50+00:00,290,2416.667,1.2161464139368057,1.8645495352093566,2.1561376342483447,17.898571377651532
2026-05-09T10:04:51+00:00,291,2425.0,1.216137869595299,1.667275558779671,2.156389740431749,3.1738062468242076
2026-05-09T10:04:52+00:00,292,2433.333,1.2161292919277151,1.6674143535994062,2.1566419580539327,3.1735449618824374
2026-05-09T10:04:53+00:00,293,2441.667,1.216120695346293,1.6675530826480018,2.1568942582982586,3.173283692264034
2026-05-09T10:04:54+00:00,294,2450.0,1.2161120962314242,1.6676916678877023,2.157146570397414,3.1730223796928754
2026-05-09T10:04:55+00:00,295,2458.333,1.216103469216993,1.667830142345193,2.157398940019638,3.172760924352453
