epoch_iso,t_s,dist_m,lon,lat,visible_total,los_total,nlos_obstacles,vegetation_degraded,gnss_denied_tunnel_or_covered,pdop_present,pdop_los_total,pdop_los_gps,pdop_los_galileo,svi_total,svi_gps,svi_galileo
2026-05-09T10:02:28+00:00,148,1233.333,11.327612864513299,44.49734077584381,14,6,4,4,0,1.2171609534684085,7.964661461817992,,,0.42857142857142855,0.375,0.5
2026-05-09T10:02:29+00:00,149,1241.667,11.32758343322871,44.49741271894081,14,9,5,0,0,1.217155197586694,2.929394211915135,3.702921571773416,19.14150643781467,0.6428571428571429,0.625,0.6666666666666666
2026-05-09T10:02:30+00:00,150,1250.0,11.327555240943752,44.49748489149063,14,8,5,1,0,1.2171494222715578,3.0932197895687117,3.702705408773458,,0.5714285714285714,0.625,0.5
2026-05-09T10:02:31+00:00,151,1258.333,11.327531889354532,44.49755796048157,14,9,3,2,0,1.217143629783968,2.0109933324207523,2.847646216505493,3.7025778940021143,0.6428571428571429,0.625,0.6666666666666666
2026-05-09T10:02:32+00:00,152,1266.667,11.327508537706763,44.49763102946776,14,7,4,3,0,1.2171378170887586,2.926788907667224,3.4949149414732044,,0.5,0.625,0.3333333333333333
2026-05-09T10:02:33+00:00,153,1275.0,11.327485186000445,44.497704098449205,14,8,4,2,0,1.2171319841883261,2.829448620450383,3.4940857778559304,,0.5714285714285714,0.625,0.5
2026-05-09T10:02:34+00:00,154,1283.333,11.327461834235578,44.497777167425866,14,7,4,3,0,1.2171261310850856,2.9259778842614486,3.4932570873302953,,0.5,0.625,0.3333333333333333
2026-05-09T10:02:35+00:00,155,1291.667,11.327438482412276,44.49785023639778,14,9,4,1,0,1.217120257781465,2.2088836131020186,3.1444404020839776,,0.6428571428571429,0.75,0.5
2026-05-09T10:02:36+00:00,156,1300.0,11.327415130530426,44.49792330536494,14,9,5,0,0,1.217114364279903,2.3904908721266036,4.777477846315309,19.073810331962918,0.6428571428571429,0.625,0.6666666666666666
2026-05-09T10:02:37+00:00,157,1308.333,11.327391778589913,44.49799637432734,14,3,7,4,0,1.2171084505828542,,,,0.21428571428571427,0.125,0.3333333333333333
2026-05-09T10:02:38+00:00,158,1316.667,11.327368426590965,44.49806944328499,14,5,6,3,0,1.2171025166927834,13.532785974542744,,,0.35714285714285715,0.375,0.3333333333333333
2026-05-09T10:02:39+00:00,159,1325.0,11.327345074533582,44.49814251223788,14,6,6,2,0,1.2170965626121661,14.113158960409173,,19.045005269032977,0.42857142857142855,0.25,0.6666666666666666
2026-05-09T10:02:40+00:00,160,1333.333,11.327321722417537,44.498215581185995,14,7,5,2,0,1.2170905883435008,2.7563851593626247,3.88467661133077,,0.5,0.5,0.5
2026-05-09T10:02:41+00:00,161,1341.667,11.327298370243057,44.49828865012936,14,6,6,2,0,1.2170845938892894,2.860235075667582,,,0.42857142857142855,0.375,0.5
2026-05-09T10:02:42+00:00,162,1350.0,11.327275018010027,44.49836171906798,14,5,6,3,0,1.2170785792520509,3.222857157444983,,,0.35714285714285715,0.25,0.5
2026-05-09T10:02:43+00:00,163,1358.333,11.32725166571845,44.49843478800182,14,6,7,1,0,1.217072544434317,7.129823846275075,,,0.42857142857142855,0.375,0.5
2026-05-09T10:02:44+00:00,164,1366.667,11.32723075557135,44.49850823063101,14,6,6,2,0,1.2170664909502429,11.146918199287255,,,0.42857142857142855,0.375,0.5
2026-05-09T10:02:45+00:00,165,1375.0,11.327210032954213,44.498581701959786,14,7,5,2,0,1.2170604174061663,3.2497454297525876,4.207890398743238,,0.5,0.5,0.5
2026-05-09T10:02:46+00:00,166,1383.333,11.32718931028478,44.49865517328482,14,9,4,1,0,1.2170543236885312,2.2139377322258467,2.736553801148918,,0.6428571428571429,0.75,0.5
2026-05-09T10:02:47+00:00,167,1391.667,11.327168587563165,44.49872864460611,14,9,4,1,0,1.2170482097999147,2.8667137887919627,4.755399812242768,18.968793700349845,0.6428571428571429,0.625,0.6666666666666666
2026-05-09T10:02:48+00:00,168,1400.0,11.327147864789367,44.49880211592365,14,10,3,1,0,1.2170420757429161,1.8731358115171213,2.2124514587348116,18.959328351344354,0.7142857142857143,0.75,0.6666666666666666
2026-05-09T10:02:49+00:00,169,1408.333,11.32712717722984,44.49887559229075,14,6,6,2,0,1.2170359215418758,8.482663285963373,9.002625713181184,,0.42857142857142855,0.5,0.3333333333333333
2026-05-09T10:02:50+00:00,170,1416.667,11.327106511189413,44.498949071745045,14,10,2,2,0,1.2170297471909626,1.5670584308393891,2.522206856796477,4.140655018441686,0.7142857142857143,0.75,0.6666666666666666
2026-05-09T10:02:51+00:00,171,1425.0,11.32708584509703,44.49902255119562,14,11,1,2,0,1.2170235526795166,1.5691891917665737,2.4834814432086403,20.215636197787624,0.7857142857142857,0.875,0.6666666666666666
2026-05-09T10:02:52+00:00,172,1433.333,11.327065178952466,44.499096030642455,14,11,3,0,0,1.217017338010182,1.5785910224747541,4.211202624575349,2.469085368288204,0.7857142857142857,0.625,1.0
2026-05-09T10:02:53+00:00,173,1441.667,11.32703733548965,44.499167730332466,14,12,1,1,0,1.2170110986128846,1.4859975268875627,1.6741199425582363,18.91220315653619,0.8571428571428571,1.0,0.6666666666666666
2026-05-09T10:02:54+00:00,174,1450.0,11.32698923301541,44.4992343559867,14,10,3,1,0,1.2170048261497461,2.6396205378112585,3.2970403869561564,18.90281759641683,0.7142857142857143,0.75,0.6666666666666666
2026-05-09T10:02:55+00:00,175,1458.333,11.326941278450022,44.499301030832385,14,9,3,2,0,1.2169985336403768,3.76708856814729,4.215086494281294,18.893445370951216,0.6428571428571429,0.625,0.6666666666666666
2026-05-09T10:02:56+00:00,176,1466.667,11.32688963009457,44.49936518496614,14,10,4,0,0,1.2169922183093826,2.199992873765627,4.231440434326291,3.2039483245263285,0.7142857142857143,0.625,0.8333333333333334
2026-05-09T10:02:57+00:00,177,1475.0,11.326803592661463,44.49940820372231,14,9,5,0,0,1.2169858583589144,2.3585642684650363,8.16570150645126,3.0870193140232454,0.6428571428571429,0.5,0.8333333333333334
2026-05-09T10:02:58+00:00,178,1483.333,11.326717395799392,44.499451041682995,14,8,6,0,0,1.2169794781474454,2.695590395756935,12.60811053202188,10.71501084711813,0.5714285714285714,0.5,0.6666666666666666
2026-05-09T10:02:59+00:00,179,1491.667,11.32662575140489,44.4994876994754,14,8,6,0,0,1.2169730733479114,2.8356677193043964,3.7003015208711476,,0.5714285714285714,0.625,0.5
2026-05-09T10:03:00+00:00,180,1500.0,11.326584920734263,44.49953735472118,14,9,5,0,0,1.216966680833747,2.483518716264337,3.700105732072674,18.846779004133875,0.6428571428571429,0.625,0.6666666666666666
2026-05-09T10:03:01+00:00,181,1508.333,11.326623017359907,44.499607198516024,14,9,5,0,0,1.216960318517166,2.3521293008844393,14.166727818244608,18.837488169500137,0.6428571428571429,0.625,0.6666666666666666
2026-05-09T10:03:02+00:00,182,1516.667,11.326663438956757,44.499676369089215,14,6,7,1,0,1.2169539372693559,8.25520093122881,,,0.42857142857142855,0.375,0.5
2026-05-09T10:03:03+00:00,183,1525.0,11.326704382401658,44.4997453885658,14,6,8,0,0,1.216947536145174,7.31201493889527,22.506220180331994,,0.42857142857142855,0.5,0.3333333333333333
2026-05-09T10:03:04+00:00,184,1533.333,11.326745325943648,44.49981440802774,14,6,8,0,0,1.2169411148733231,8.961742734185492,,,0.42857142857142855,0.375,0.5
2026-05-09T10:03:05+00:00,185,1541.667,11.326786269582385,44.49988342747506,14,4,9,1,0,1.216934673456601,16.91996818335619,,,0.2857142857142857,0.25,0.3333333333333333
2026-05-09T10:03:06+00:00,186,1550.0,11.32682721331821,44.49995244690776,14,6,7,1,0,1.216928211897808,11.96470019632424,,,0.42857142857142855,0.375,0.5
2026-05-09T10:03:07+00:00,187,1558.333,11.326868157150898,44.50002146632582,14,6,8,0,0,1.2169217301997624,4.738160893736605,,,0.42857142857142855,0.375,0.5
2026-05-09T10:03:08+00:00,188,1566.667,11.326909101080446,44.500090485729274,14,7,7,0,0,1.2169152283652909,4.000477649853188,12.609805897820337,,0.5,0.5,0.5
2026-05-09T10:03:09+00:00,189,1575.0,11.326950045107083,44.500159505118084,14,7,7,0,0,1.216908706397241,6.551011280329906,,18.763633234000814,0.5,0.375,0.6666666666666666
2026-05-09T10:03:10+00:00,190,1583.333,11.326988202626012,44.50022924482646,14,6,8,0,0,1.2169021628223027,12.00088693169574,,,0.42857142857142855,0.375,0.5
2026-05-09T10:03:11+00:00,191,1591.667,11.327018764378522,44.50030094804298,14,6,8,0,0,1.2168955950985811,11.081433887972006,,,0.42857142857142855,0.375,0.5
2026-05-09T10:03:12+00:00,192,1600.0,11.327049326206406,44.50037265125133,14,5,9,0,0,1.216889007254425,12.242556670840717,,,0.35714285714285715,0.25,0.5
2026-05-09T10:03:13+00:00,193,1608.333,11.327079888109324,44.50044435445155,14,5,9,0,0,1.216882399292732,12.239633925743826,,,0.35714285714285715,0.25,0.5
2026-05-09T10:03:14+00:00,194,1616.667,11.327110450087389,44.50051605764363,14,5,9,0,0,1.2168757712164155,16.582407012438782,,,0.35714285714285715,0.25,0.5
2026-05-09T10:03:15+00:00,195,1625.0,11.327141012140714,44.50058776082754,14,7,7,0,0,1.2168691230284019,6.5472066508529965,,18.708785871800238,0.5,0.375,0.6666666666666666
2026-05-09T10:03:16+00:00,196,1633.333,11.327171574269187,44.500659464003306,14,9,5,0,0,1.2168624547316298,3.795417220008435,4.242777083617513,18.699689593967435,0.6428571428571429,0.625,0.6666666666666666
2026-05-09T10:03:17+00:00,197,1641.667,11.327202136472806,44.50073116717093,14,8,5,1,0,1.2168557663290553,6.482233870359347,8.173272805142275,18.690606100542716,0.5714285714285714,0.5,0.6666666666666666
2026-05-09T10:03:18+00:00,198,1650.0,11.327232698751686,44.5008028703304,14,9,3,2,0,1.2168490578236426,2.2365553798296975,2.7305265507661067,,0.6428571428571429,0.75,0.5
2026-05-09T10:03:19+00:00,199,1658.333,11.32726337775864,44.5008745481185,14,5,4,5,0,1.2168423292809378,6.188033508071834,,,0.35714285714285715,0.375,0.3333333333333333
2026-05-09T10:03:20+00:00,200,1666.667,11.327290185730476,44.50094699543027,14,2,5,7,0,1.216835578550677,,,,0.14285714285714285,0.25,0.0
2026-05-09T10:03:21+00:00,201,1675.0,11.327315919702755,44.50101965643518,14,2,6,6,0,1.2168288071483242,,,,0.14285714285714285,0.125,0.16666666666666666
2026-05-09T10:03:22+00:00,202,1683.333,11.327341653739154,44.50109231743432,14,2,6,6,0,1.2168220156571399,,,,0.14285714285714285,0.125,0.16666666666666666
2026-05-09T10:03:23+00:00,203,1691.667,11.327367387839786,44.50116497842768,14,5,5,4,0,1.216815204080166,7.589306929512964,,,0.35714285714285715,0.375,0.3333333333333333
2026-05-09T10:03:24+00:00,204,1700.0,11.327393122004423,44.50123763941526,14,4,6,4,0,1.2168083724204464,143.0322278875749,,,0.2857142857142857,0.25,0.3333333333333333
2026-05-09T10:03:25+00:00,205,1708.333,11.327418856233294,44.50131030039706,14,3,6,5,0,1.2168015206810356,,,,0.21428571428571427,0.125,0.3333333333333333
2026-05-09T10:03:26+00:00,206,1716.667,11.327443290228189,44.501383160928214,14,3,4,7,0,1.2167946481519833,,,,0.21428571428571427,0.25,0.16666666666666666
2026-05-09T10:03:27+00:00,207,1725.0,11.327462171915727,44.5014568777781,14,6,3,5,0,1.2167877525072404,4.410554214211185,8.007497554275501,,0.42857142857142855,0.5,0.3333333333333333
2026-05-09T10:03:28+00:00,208,1733.333,11.327485259756486,44.501529989651004,14,2,6,6,0,1.2167808391081485,,,,0.14285714285714285,0.125,0.16666666666666666
2026-05-09T10:03:29+00:00,209,1741.667,11.327508347655225,44.50160310151926,14,2,7,5,0,1.2167739056428237,,,,0.14285714285714285,0.125,0.16666666666666666
2026-05-09T10:03:30+00:00,210,1750.0,11.327531435611945,44.50167621338287,14,3,5,6,0,1.2167669521143853,,,,0.21428571428571427,0.125,0.3333333333333333
2026-05-09T10:03:31+00:00,211,1758.333,11.327554523626418,44.50174932524183,14,5,6,3,0,1.216759978525982,13.130033788223262,,,0.35714285714285715,0.25,0.5
2026-05-09T10:03:32+00:00,212,1766.667,11.327577611698871,44.50182243709613,14,5,5,4,0,1.216752984880754,9.664692861420992,,,0.35714285714285715,0.375,0.3333333333333333
2026-05-09T10:03:33+00:00,213,1775.0,11.327598613254054,44.501895839900655,14,8,3,3,0,1.2167459700344283,2.356613333537113,3.1234090810504767,,0.5714285714285714,0.625,0.5
2026-05-09T10:03:34+00:00,214,1783.333,11.32762291689221,44.50196875107936,14,8,4,2,0,1.2167389369470176,6.471108980490692,8.179871408398386,18.538117911116828,0.5714285714285714,0.5,0.6666666666666666
2026-05-09T10:03:35+00:00,215,1791.667,11.327647220591189,44.5020416622529,14,8,3,3,0,1.2167318838118226,3.0178381687942757,6.154092838959768,18.529260377559993,0.5714285714285714,0.5,0.6666666666666666
2026-05-09T10:03:36+00:00,216,1800.0,11.327671524350876,44.50211457342129,14,9,3,2,0,1.216724810632048,3.822765740294441,4.269986309260791,18.5204151824237,0.6428571428571429,0.625,0.6666666666666666
2026-05-09T10:03:37+00:00,217,1808.333,11.3276958281715,44.50218748458451,14,8,2,4,0,1.2167177174109063,2.20827351851775,9.35072284808986,3.678806744515969,0.5714285714285714,0.5,0.6666666666666666
2026-05-09T10:03:38+00:00,218,1816.667,11.327719802763909,44.50226045109599,14,7,5,2,0,1.2167106039728857,3.007764959839605,3.8518227369417497,,0.5,0.5,0.5
2026-05-09T10:03:39+00:00,219,1825.0,11.327743709179913,44.50233342907301,14,8,6,0,0,1.2167034704630821,6.467837433194303,8.18184103206338,18.49395338551989,0.5714285714285714,0.5,0.6666666666666666
2026-05-09T10:03:40+00:00,220,1833.333,11.32776761565583,44.502406407045015,14,6,8,0,0,1.2166963169218048,11.011006015352889,,,0.42857142857142855,0.375,0.5
2026-05-09T10:03:41+00:00,221,1841.667,11.327791522191546,44.50247938501206,14,6,8,0,0,1.2166891433523173,11.008576146262744,,,0.42857142857142855,0.375,0.5
2026-05-09T10:03:42+00:00,222,1850.0,11.327815428787176,44.5025523629741,14,6,8,0,0,1.2166819497579036,11.006146212272299,,,0.42857142857142855,0.375,0.5
2026-05-09T10:03:43+00:00,223,1858.333,11.327839335442604,44.502625340931154,14,7,6,1,0,1.2166747361418568,3.3968762548753433,5.242081579100298,,0.5,0.5,0.5
2026-05-09T10:03:44+00:00,224,1866.667,11.327863242157832,44.502698318883226,14,6,6,2,0,1.2166675025074853,11.001286158372096,,,0.42857142857142855,0.375,0.5
2026-05-09T10:03:45+00:00,225,1875.0,11.327887148932973,44.50277129683031,14,7,5,2,0,1.216660248858107,6.616319520641455,9.411846974655395,,0.5,0.5,0.5
2026-05-09T10:03:46+00:00,226,1883.333,11.327912036775615,44.50284410727332,14,8,4,2,0,1.216652975727366,4.7512051380818745,9.419553075209441,18.43263678748402,0.5714285714285714,0.5,0.6666666666666666
2026-05-09T10:03:47+00:00,227,1891.667,11.327937057514532,44.502916895030566,14,7,3,4,0,1.2166456826596714,8.201119478896793,,18.42392582880216,0.5,0.375,0.6666666666666666
2026-05-09T10:03:48+00:00,228,1900.0,11.327962078315977,44.502989682782356,14,8,3,3,0,1.2166383695865441,6.4619493698460815,8.185419802464569,18.415226937384013,0.5714285714285714,0.5,0.6666666666666666
2026-05-09T10:03:49+00:00,229,1908.333,11.327987099179836,44.50306247052867,14,9,2,3,0,1.2166310365113566,2.437768439562704,3.0833998809557204,18.406540090989804,0.6428571428571429,0.625,0.6666666666666666
2026-05-09T10:03:50+00:00,230,1916.667,11.328011213239051,44.503135410580214,14,11,3,0,0,1.216623682947474,1.9257169406839225,2.467906689355664,18.39786525093847,0.7857142857142857,0.875,0.6666666666666666
2026-05-09T10:03:51+00:00,231,1925.0,11.328034362073367,44.50320851274879,14,10,4,0,0,1.216616308867302,2.3481311020871365,2.9313424327963284,18.38920239406392,0.7142857142857143,0.75,0.6666666666666666
2026-05-09T10:03:52+00:00,232,1933.333,11.328057510965778,44.503281614912716,14,9,4,1,0,1.2166089147960424,2.436916760368149,3.0815380000533272,18.380551515873062,0.6428571428571429,0.625,0.6666666666666666
2026-05-09T10:03:53+00:00,233,1941.667,11.328080659916168,44.50335471707196,14,9,5,0,0,1.216601500737115,2.4769525004699546,3.689341655301107,18.371912594342884,0.6428571428571429,0.625,0.6666666666666666
2026-05-09T10:03:54+00:00,234,1950.0,11.328103808924652,44.50342781922652,14,8,6,0,0,1.2165940666939623,2.6785703203608056,13.897588064083397,18.363285607509784,0.5714285714285714,0.5,0.6666666666666666
2026-05-09T10:03:55+00:00,235,1958.333,11.32812695799123,44.50350092137641,14,8,6,0,0,1.2165866126700313,2.678251100174291,13.889464500310945,18.354670533461434,0.5714285714285714,0.5,0.6666666666666666
2026-05-09T10:03:56+00:00,236,1966.667,11.328150107115903,44.50357402352162,14,7,7,0,0,1.2165791386687868,2.923488262176113,,18.346067350334472,0.5,0.375,0.6666666666666666
2026-05-09T10:03:57+00:00,237,1975.0,11.328173256298555,44.50364712566216,14,7,7,0,0,1.2165716446937007,2.9232390518629536,,18.33747603633228,0.5,0.375,0.6666666666666666
2026-05-09T10:03:58+00:00,238,1983.333,11.328196724964755,44.50372017499382,14,8,6,0,0,1.2165641309205157,2.403490418371503,21.026964902472987,18.32889657549083,0.5714285714285714,0.5,0.6666666666666666
2026-05-09T10:03:59+00:00,239,1991.667,11.328221028651228,44.503793086293285,14,8,6,0,0,1.2165565976304213,2.4032274197564774,21.001859504260157,18.320328955454904,0.5714285714285714,0.5,0.6666666666666666
2026-05-09T10:04:00+00:00,240,2000.0,11.32824533239841,44.503865997587596,14,9,5,0,0,1.216549044376513,2.03093121148527,2.746770633495988,18.311773139417085,0.6428571428571429,0.625,0.6666666666666666
2026-05-09T10:04:01+00:00,241,2008.333,11.328269636206414,44.50393890887675,14,10,4,0,0,1.216541471162316,1.6617802146101162,2.7468067116609474,3.0817753516738446,0.7142857142857143,0.625,0.8333333333333334
2026-05-09T10:04:02+00:00,242,2016.667,11.328293401405631,44.50401190494642,14,11,3,0,0,1.216533877700418,1.8626416555699261,3.34968722836029,3.1866355615678104,0.7857142857142857,0.75,0.8333333333333334
2026-05-09T10:04:03+00:00,243,2025.0,11.32831438260996,44.50408533921647,14,10,3,1,0,1.2165262627823754,2.1851064343713067,4.200977974004387,3.1863733563004475,0.7142857142857143,0.625,0.8333333333333334
2026-05-09T10:04:04+00:00,244,2033.333,11.328336213252783,44.50415863979173,14,12,2,0,0,1.2165186283745109,1.6606875682875313,2.14463833584686,3.1861111606351757,0.8571428571428571,0.875,0.8333333333333334
2026-05-09T10:04:05+00:00,245,2041.667,11.32836051702077,44.50423155110836,14,11,2,1,0,1.2165109753558598,1.80943727162225,2.786344841057067,3.1858489815836335,0.7857142857142857,0.75,0.8333333333333334
2026-05-09T10:04:06+00:00,246,2050.0,11.328431699711132,44.504247660147584,14,11,2,1,0,1.2165033168701838,1.8096167377839931,2.786356598505317,3.185587146127293,0.7857142857142857,0.75,0.8333333333333334
2026-05-09T10:04:07+00:00,247,2058.333,11.328532877386579,44.504227424676564,14,11,2,1,0,1.2164956476571291,1.8097962950088853,2.7863688274017866,3.1853255324071967,0.7857142857142857,0.75,0.8333333333333334
2026-05-09T10:04:08+00:00,248,2066.667,11.328634054991767,44.50420718911623,14,10,2,2,0,1.2164879584460457,2.2134887882617624,3.6824450348399287,3.08120900424115,0.7142857142857143,0.625,0.8333333333333334
2026-05-09T10:04:09+00:00,249,2075.0,11.32872999999995,44.50418584908084,14,10,2,2,0,1.2164802459991502,2.0496833326205866,2.676739637664859,18.235298136195112,0.7142857142857143,0.75,0.6666666666666666
2026-05-09T10:04:10+00:00,250,2083.333,11.328784392658008,44.504140000000106,14,10,2,2,0,1.2164724843755383,2.213272190610053,3.6820504817164292,3.0810470374711927,0.7142857142857143,0.625,0.8333333333333334
2026-05-09T10:04:11+00:00,251,2091.667,11.328880000000026,44.504146756226284,14,8,5,1,0,1.2164647379318216,4.0559394405491425,6.11375780191319,8.304140690257576,0.5714285714285714,0.5,0.6666666666666666
2026-05-09T10:04:12+00:00,252,2100.0,11.328939999999989,44.50418375688681,14,9,4,1,0,1.216456957772074,2.641332341568297,3.6816564924239783,8.310074099457756,0.6428571428571429,0.625,0.6666666666666666
2026-05-09T10:04:13+00:00,253,2108.333,11.328939999999989,44.50425413480675,14,9,5,0,0,1.2164491306609166,2.490657013577614,4.6545249587897315,11.279050359368917,0.6428571428571429,0.625,0.6666666666666666
2026-05-09T10:04:14+00:00,254,2116.667,11.32892385614673,44.5043147054072,14,9,5,0,0,1.2164412722456137,2.490696079844166,4.653302596701251,11.287066056467701,0.6428571428571429,0.625,0.6666666666666666
2026-05-09T10:04:15+00:00,255,2125.0,11.328932157159102,44.5043894145652,14,7,6,1,0,1.2164334110314488,2.783255534168662,,3.0806434820286563,0.5,0.25,0.8333333333333334
2026-05-09T10:04:16+00:00,256,2133.333,11.328939999999989,44.50446413665011,14,8,4,2,0,1.2164255296585706,2.6786204628385244,,3.0805628774569502,0.5714285714285714,0.375,0.8333333333333334
2026-05-09T10:04:17+00:00,257,2141.667,11.328948141247679,44.504538494457414,14,7,4,3,0,1.2164176284802914,3.2690730782349258,,18.168105764182734,0.5,0.375,0.6666666666666666
2026-05-09T10:04:18+00:00,258,2150.0,11.328969122446551,44.50461192875579,14,6,4,4,0,1.2164097145450028,8.01498139311112,,,0.42857142857142855,0.375,0.5
2026-05-09T10:04:19+00:00,259,2158.333,11.328990103698288,44.50468536305035,14,7,4,3,0,1.2164017807164176,6.5067439248432795,,18.151423078448417,0.5,0.375,0.6666666666666666
2026-05-09T10:04:20+00:00,260,2166.667,11.32901151530973,44.50475873353947,14,7,4,3,0,1.2163938272299892,5.290459368809412,12.613526492061922,,0.5,0.5,0.5
2026-05-09T10:04:21+00:00,261,2175.0,11.3290333111388,44.50483204706464,14,5,3,6,0,1.2163858540644013,8.917793749403033,,,0.35714285714285715,0.375,0.3333333333333333
2026-05-09T10:04:22+00:00,262,2183.333,11.329055107022668,44.50490536058565,14,4,2,8,0,1.2163778610165377,57.09037707140029,,,0.2857142857142857,0.25,0.3333333333333333
2026-05-09T10:04:23+00:00,263,2191.667,11.329076902961447,44.50497867410253,14,3,1,10,0,1.2163698480902108,,,,0.21428571428571427,0.125,0.3333333333333333
2026-05-09T10:04:24+00:00,264,2200.0,11.329098698954908,44.50505198761525,14,5,1,8,0,1.2163618152892468,16.241588008760285,,,0.35714285714285715,0.375,0.3333333333333333
2026-05-09T10:04:25+00:00,265,2208.333,11.329120387418243,44.505125317305485,14,5,3,6,0,1.2163537625597205,16.24185293258045,,,0.35714285714285715,0.375,0.3333333333333333
2026-05-09T10:04:26+00:00,266,2216.667,11.329141960088009,44.505198664416085,14,6,4,4,0,1.2163456899011202,12.739241947012951,,,0.42857142857142855,0.375,0.5
2026-05-09T10:04:27+00:00,267,2225.0,11.329163435913074,44.5052720258113,14,4,4,6,0,1.216337597327486,12.406943179816672,,,0.2857142857142857,0.25,0.3333333333333333
2026-05-09T10:04:28+00:00,268,2233.333,11.32918441698746,44.50534546016616,14,5,4,5,0,1.2163294846291157,11.026600811646802,,,0.35714285714285715,0.25,0.5
2026-05-09T10:04:29+00:00,269,2241.667,11.329205398114595,44.50541889451717,14,4,4,6,0,1.21632135207577,13.271385665201647,,,0.2857142857142857,0.125,0.5
2026-05-09T10:04:30+00:00,270,2250.0,11.32922637929471,44.50549232886434,14,2,3,9,0,1.216313199671353,,,,0.14285714285714285,0.125,0.16666666666666666
2026-05-09T10:04:31+00:00,271,2258.333,11.329247360527575,44.505565763207684,14,6,3,5,0,1.216305027419786,9.155208858243212,,,0.42857142857142855,0.375,0.5
2026-05-09T10:04:32+00:00,272,2266.667,11.329268341813304,44.50563919754717,14,4,3,7,0,1.2162968353249926,7.100599251890399,,,0.2857142857142857,0.125,0.5
2026-05-09T10:04:33+00:00,273,2275.0,11.329289323151897,44.505712631882815,14,5,2,7,0,1.2162886233909165,7.3369424192261885,,,0.35714285714285715,0.25,0.5
2026-05-09T10:04:34+00:00,274,2283.333,11.329310304543469,44.50578606621464,14,7,1,6,0,1.216280391621512,3.118533880867275,,18.02774295689894,0.5,0.375,0.6666666666666666
2026-05-09T10:04:35+00:00,275,2291.667,11.329335705422864,44.50585855813772,14,11,1,2,0,1.2162721423218303,1.9555123023329786,2.7162183973869993,3.177989419160426,0.7857142857142857,0.75,0.8333333333333334
2026-05-09T10:04:36+00:00,276,2300.0,11.329387615505198,44.505923487347935,14,10,1,3,0,1.2162638865606354,2.1154895704469525,2.7160344939352,18.011442637063016,0.7142857142857143,0.75,0.6666666666666666
2026-05-09T10:04:37+00:00,277,2308.333,11.32945245399469,44.505981963234,14,11,0,3,0,1.2162556168563987,1.557597096024703,4.186231781049493,2.4637941056151837,0.7857142857142857,0.625,1.0
2026-05-09T10:04:38+00:00,278,2316.667,11.329526247322178,44.506034998481255,14,13,1,0,0,1.216247331173206,1.3774585035762685,2.153119491154156,2.463745195549489,0.9285714285714286,0.875,1.0
2026-05-09T10:04:39+00:00,279,2325.0,11.329614407948043,44.50607480265367,14,12,2,0,0,1.2162390308262854,1.5050642522333628,2.153370486156147,3.0787187971809167,0.8571428571428571,0.875,0.8333333333333334
2026-05-09T10:04:40+00:00,280,2333.333,11.329712076205055,44.50610238443248,14,11,3,0,0,1.2162307132729941,1.9241351043626584,2.78708170094616,3.0786390777418315,0.7857142857142857,0.75,0.8333333333333334
2026-05-09T10:04:41+00:00,281,2341.667,11.329812716940069,44.50612363445777,14,11,3,0,0,1.216222376125252,1.924155331871099,2.7871124072961346,3.0785593736103496,0.7857142857142857,0.75,0.8333333333333334
2026-05-09T10:04:42+00:00,282,2350.0,11.329913999624864,44.506143499908184,14,11,3,0,0,1.2162140191764221,1.8626496842639102,3.675819528068303,2.463550272717764,0.7857142857142857,0.625,1.0
2026-05-09T10:04:43+00:00,283,2358.333,11.33001436025495,44.50616565483456,14,11,3,0,0,1.2162056423724565,1.8626426126509346,3.675628009332104,2.463501618463097,0.7857142857142857,0.625,1.0
2026-05-09T10:04:44+00:00,284,2366.667,11.330115144889305,44.506186872621605,14,11,2,1,0,1.2161972457527481,1.9202116881421447,2.4534842320367334,17.946685008048988,0.7857142857142857,0.875,0.6666666666666666
2026-05-09T10:04:45+00:00,285,2375.0,11.330217850181725,44.5061774500246,14,11,3,0,0,1.2161888234469613,1.9242369147027194,2.7872405428237808,3.0782407363811406,0.7857142857142857,0.75,0.8333333333333334
2026-05-09T10:04:46+00:00,286,2383.333,11.330320887453354,44.506162730381,14,11,3,0,0,1.2161803802803477,1.863990299634892,2.1551301144373327,17.930603761502702,0.7857142857142857,0.875,0.6666666666666666
2026-05-09T10:04:47+00:00,287,2391.667,11.330424674527308,44.506151086932476,14,11,3,0,0,1.2161719183884383,1.8641301854033692,2.1553818686374893,17.922579438641257,0.7857142857142857,0.875,0.6666666666666666
2026-05-09T10:04:48+00:00,288,2400.0,11.330528632328651,44.50614014396658,14,11,3,0,0,1.2161634369098206,1.8642700198339004,2.15563370649246,17.914565955012844,0.7857142857142857,0.875,0.6666666666666666
2026-05-09T10:04:49+00:00,289,2408.333,11.33063357392632,44.50613931271105,14,11,3,0,0,1.2161549384460661,1.8644097899251966,2.1558856123193086,17.906563467512644,0.7857142857142857,0.875,0.6666666666666666
2026-05-09T10:04:50+00:00,290,2416.667,11.330735034082068,44.506119801219384,14,11,3,0,0,1.2161464139368057,1.8645495352093566,2.1561376342483447,17.898571377651532,0.7857142857142857,0.875,0.6666666666666666
