t_s,dist_m,epoch_iso,lon,lat,sv,constellation,az,el,range_m,status,block_kind
281,2341.667,2026-05-09T10:04:41+00:00,11.329812716940069,44.50612363445777,E30,Galileo,175.4650405886382,52.80788665714319,24267431.687,LOS,
281,2341.667,2026-05-09T10:04:41+00:00,11.329812716940069,44.50612363445777,E34,Galileo,48.25949988856428,56.43176148462095,24085010.117,LOS,
282,2350.0,2026-05-09T10:04:42+00:00,11.329913999624864,44.506143499908184,G01,GPS,272.15148661266977,26.33647825818825,23070134.863,LOS,
282,2350.0,2026-05-09T10:04:42+00:00,11.329913999624864,44.506143499908184,G02,GPS,292.39303502362947,53.987077109005504,21287600.865,LOS,
282,2350.0,2026-05-09T10:04:42+00:00,11.329913999624864,44.506143499908184,G08,GPS,261.9523677588297,78.6179543678461,20295371.264,LOS,
282,2350.0,2026-05-09T10:04:42+00:00,11.329913999624864,44.506143499908184,G10,GPS,52.80804712343701,51.84534148622483,21525253.76,LOS,
282,2350.0,2026-05-09T10:04:42+00:00,11.329913999624864,44.506143499908184,G16,GPS,186.35358090529192,10.82048539262449,24959350.054,NLOS,building
282,2350.0,2026-05-09T10:04:42+00:00,11.329913999624864,44.506143499908184,G23,GPS,45.520060362962,16.492107105999946,24059854.181,NLOS,building
282,2350.0,2026-05-09T10:04:42+00:00,11.329913999624864,44.506143499908184,G27,GPS,146.31652151423611,58.449976283367,20974892.984,LOS,
282,2350.0,2026-05-09T10:04:42+00:00,11.329913999624864,44.506143499908184,G32,GPS,119.27175707515045,30.512074602583976,22904060.564,NLOS,building
282,2350.0,2026-05-09T10:04:42+00:00,11.329913999624864,44.506143499908184,E13,Galileo,236.45137903180103,13.659642983433388,27424074.804,LOS,
282,2350.0,2026-05-09T10:04:42+00:00,11.329913999624864,44.506143499908184,E15,Galileo,244.75968171004376,66.60556750059001,23639518.73,LOS,
282,2350.0,2026-05-09T10:04:42+00:00,11.329913999624864,44.506143499908184,E21,Galileo,318.49927361442496,13.355018359575695,27488000.987,LOS,
282,2350.0,2026-05-09T10:04:42+00:00,11.329913999624864,44.506143499908184,E27,Galileo,285.9601487445059,60.417925788831674,23899396.622,LOS,
282,2350.0,2026-05-09T10:04:42+00:00,11.329913999624864,44.506143499908184,E30,Galileo,175.46555769825022,52.80095611051306,24267816.179,LOS,
282,2350.0,2026-05-09T10:04:42+00:00,11.329913999624864,44.506143499908184,E34,Galileo,48.26053518238086,56.425962237456915,24085302.962,LOS,
283,2358.333,2026-05-09T10:04:43+00:00,11.33001436025495,44.50616565483456,G01,GPS,272.1567910350726,26.342227719173156,23069628.917,LOS,
283,2358.333,2026-05-09T10:04:43+00:00,11.33001436025495,44.50616565483456,G02,GPS,292.4007560845622,53.9930422524162,21287350.057,LOS,
283,2358.333,2026-05-09T10:04:43+00:00,11.33001436025495,44.50616565483456,G08,GPS,261.91370201869665,78.62055208469239,20295370.684,LOS,
283,2358.333,2026-05-09T10:04:43+00:00,11.33001436025495,44.50616565483456,G10,GPS,52.80385904322213,51.83854496758135,21525613.624,LOS,
283,2358.333,2026-05-09T10:04:43+00:00,11.33001436025495,44.50616565483456,G16,GPS,186.35186899909223,10.813868387846805,24960065.98,NLOS,building
283,2358.333,2026-05-09T10:04:43+00:00,11.33001436025495,44.50616565483456,G23,GPS,45.52066638955944,16.485543554147338,24060480.541,NLOS,building
283,2358.333,2026-05-09T10:04:43+00:00,11.33001436025495,44.50616565483456,G27,GPS,146.32040401064438,58.44192318335039,20975318.077,LOS,
283,2358.333,2026-05-09T10:04:43+00:00,11.33001436025495,44.50616565483456,G32,GPS,119.26533489541094,30.517560959991997,22903631.583,NLOS,building
283,2358.333,2026-05-09T10:04:43+00:00,11.33001436025495,44.50616565483456,E13,Galileo,236.4556859785061,13.664431058154078,27423586.029,LOS,
283,2358.333,2026-05-09T10:04:43+00:00,11.33001436025495,44.50616565483456,E15,Galileo,244.77057459798215,66.61082777806209,23639335.133,LOS,
283,2358.333,2026-05-09T10:04:43+00:00,11.33001436025495,44.50616565483456,E21,Galileo,318.4988252134472,13.360041875160432,27487484.606,LOS,
283,2358.333,2026-05-09T10:04:43+00:00,11.33001436025495,44.50616565483456,E27,Galileo,285.94909128042764,60.42074936231882,23899269.503,LOS,
283,2358.333,2026-05-09T10:04:43+00:00,11.33001436025495,44.50616565483456,E30,Galileo,175.46607359794905,52.79402278486061,24268200.894,LOS,
283,2358.333,2026-05-09T10:04:43+00:00,11.33001436025495,44.50616565483456,E34,Galileo,48.26157539041259,56.42016442976358,24085595.783,LOS,
284,2366.667,2026-05-09T10:04:44+00:00,11.330115144889305,44.506186872621605,G01,GPS,272.1620966702509,26.347976905813084,23069123.035,LOS,
284,2366.667,2026-05-09T10:04:44+00:00,11.330115144889305,44.506186872621605,G02,GPS,292.4084797826755,53.99900660108618,21287099.338,LOS,
284,2366.667,2026-05-09T10:04:44+00:00,11.330115144889305,44.506186872621605,G08,GPS,261.8750232108339,78.62314365202059,20295370.217,LOS,
284,2366.667,2026-05-09T10:04:44+00:00,11.330115144889305,44.506186872621605,G10,GPS,52.79967270157016,51.831747701747965,21525973.588,LOS,
284,2366.667,2026-05-09T10:04:44+00:00,11.330115144889305,44.506186872621605,G16,GPS,186.35015739519065,10.807252703177287,24960781.797,LOS,
284,2366.667,2026-05-09T10:04:44+00:00,11.330115144889305,44.506186872621605,G23,GPS,45.52127309792985,16.478979666134453,24061106.976,NLOS,building
284,2366.667,2026-05-09T10:04:44+00:00,11.330115144889305,44.506186872621605,G27,GPS,146.32428534143924,58.43387135879567,20975743.204,LOS,
284,2366.667,2026-05-09T10:04:44+00:00,11.330115144889305,44.506186872621605,G32,GPS,119.25891129788056,30.52304761687966,22903202.609,LOS,
284,2366.667,2026-05-09T10:04:44+00:00,11.330115144889305,44.506186872621605,E13,Galileo,236.4599940550171,13.669219354285358,27423097.251,VEG,vegetation
284,2366.667,2026-05-09T10:04:44+00:00,11.330115144889305,44.506186872621605,E15,Galileo,244.78147399777404,66.61608773640165,23639151.589,LOS,
284,2366.667,2026-05-09T10:04:44+00:00,11.330115144889305,44.506186872621605,E21,Galileo,318.4983765127552,13.36506438212512,27486968.349,NLOS,building
284,2366.667,2026-05-09T10:04:44+00:00,11.330115144889305,44.506186872621605,E27,Galileo,285.93803294428164,60.423570705864066,23899142.495,LOS,
284,2366.667,2026-05-09T10:04:44+00:00,11.330115144889305,44.506186872621605,E30,Galileo,175.46659046173227,52.78709066075443,24268585.61,LOS,
284,2366.667,2026-05-09T10:04:44+00:00,11.330115144889305,44.506186872621605,E34,Galileo,48.26261540784071,56.4143663149965,24085888.669,LOS,
285,2375.0,2026-05-09T10:04:45+00:00,11.330217850181725,44.5061774500246,G01,GPS,272.1674283818337,26.353723359081272,23068617.434,LOS,
285,2375.0,2026-05-09T10:04:45+00:00,11.330217850181725,44.5061774500246,G02,GPS,292.41625817462887,54.004954860475955,21286849.512,LOS,
285,2375.0,2026-05-09T10:04:45+00:00,11.330217850181725,44.5061774500246,G08,GPS,261.8365263436708,78.62573320047548,20295369.793,LOS,
285,2375.0,2026-05-09T10:04:45+00:00,11.330217850181725,44.5061774500246,G10,GPS,52.79544660425438,51.824928600961684,21526334.828,LOS,
285,2375.0,2026-05-09T10:04:45+00:00,11.330217850181725,44.5061774500246,G16,GPS,186.3484491006173,10.800669147053977,24961494.294,NLOS,building
285,2375.0,2026-05-09T10:04:45+00:00,11.330217850181725,44.5061774500246,G23,GPS,45.52186899441591,16.472393888387817,24061735.62,NLOS,building
285,2375.0,2026-05-09T10:04:45+00:00,11.330217850181725,44.5061774500246,G27,GPS,146.32813217628188,58.425852667325216,20976166.89,LOS,
285,2375.0,2026-05-09T10:04:45+00:00,11.330217850181725,44.5061774500246,G32,GPS,119.25246416096775,30.528552200347136,22902772.165,LOS,
285,2375.0,2026-05-09T10:04:45+00:00,11.330217850181725,44.5061774500246,E13,Galileo,236.46431653535305,13.674024243306052,27422606.794,LOS,
285,2375.0,2026-05-09T10:04:45+00:00,11.330217850181725,44.5061774500246,E15,Galileo,244.79246273240642,66.62136194748882,23638967.582,LOS,
285,2375.0,2026-05-09T10:04:45+00:00,11.330217850181725,44.5061774500246,E21,Galileo,318.4979375449949,13.370061697772433,27486454.698,NLOS,building
285,2375.0,2026-05-09T10:04:45+00:00,11.330217850181725,44.5061774500246,E27,Galileo,285.9270398641642,60.42637851491784,23899016.102,LOS,
285,2375.0,2026-05-09T10:04:45+00:00,11.330217850181725,44.5061774500246,E30,Galileo,175.46710709345962,52.78019563645852,24268968.333,LOS,
285,2375.0,2026-05-09T10:04:45+00:00,11.330217850181725,44.5061774500246,E34,Galileo,48.26361091207707,56.4085447382053,24086182.784,LOS,
286,2383.333,2026-05-09T10:04:46+00:00,11.330320887453354,44.506162730381,G01,GPS,272.1727647536182,26.359469419210566,23068111.906,LOS,
286,2383.333,2026-05-09T10:04:46+00:00,11.330320887453354,44.506162730381,G02,GPS,292.42404680312916,54.01090032440578,21286599.879,LOS,
286,2383.333,2026-05-09T10:04:46+00:00,11.330320887453354,44.506162730381,G08,GPS,261.7980447400586,78.62831754625914,20295369.466,LOS,
286,2383.333,2026-05-09T10:04:46+00:00,11.330320887453354,44.506162730381,G10,GPS,52.791216196674895,51.8181054358927,21526696.354,LOS,
286,2383.333,2026-05-09T10:04:46+00:00,11.330320887453354,44.506162730381,G16,GPS,186.3467412288589,10.794091457288197,24962206.208,NLOS,building
286,2383.333,2026-05-09T10:04:46+00:00,11.330320887453354,44.506162730381,G23,GPS,45.52246376298325,16.465804442369397,24062364.668,LOS,
286,2383.333,2026-05-09T10:04:46+00:00,11.330320887453354,44.506162730381,G27,GPS,146.33197235875122,58.4178397736656,20976590.4,LOS,
286,2383.333,2026-05-09T10:04:46+00:00,11.330320887453354,44.506162730381,G32,GPS,119.24601202818991,30.534059442067175,22902341.531,LOS,
286,2383.333,2026-05-09T10:04:46+00:00,11.330320887453354,44.506162730381,E13,Galileo,236.46864182312828,13.678831948221017,27422116.069,NLOS,building
286,2383.333,2026-05-09T10:04:46+00:00,11.330320887453354,44.506162730381,E15,Galileo,244.8034696987928,66.62663821395574,23638783.543,LOS,
286,2383.333,2026-05-09T10:04:46+00:00,11.330320887453354,44.506162730381,E21,Galileo,318.49749961534127,13.375054609506103,27485941.519,NLOS,building
286,2383.333,2026-05-09T10:04:46+00:00,11.330320887453354,44.506162730381,E27,Galileo,285.9160555680174,60.42918271241702,23898889.88,LOS,
286,2383.333,2026-05-09T10:04:46+00:00,11.330320887453354,44.506162730381,E30,Galileo,175.4676239082371,52.773307060250886,24269350.765,LOS,
286,2383.333,2026-05-09T10:04:46+00:00,11.330320887453354,44.506162730381,E34,Galileo,48.26459981464768,56.402719255098354,24086477.145,LOS,
287,2391.667,2026-05-09T10:04:47+00:00,11.330424674527308,44.506151086932476,G01,GPS,272.17809934690877,26.365215107378344,23067606.45,LOS,
287,2391.667,2026-05-09T10:04:47+00:00,11.330424674527308,44.506151086932476,G02,GPS,292.4318311511871,54.01684661635502,21286350.249,LOS,
287,2391.667,2026-05-09T10:04:47+00:00,11.330424674527308,44.506151086932476,G08,GPS,261.75952462025293,78.63089474385448,20295369.268,LOS,
287,2391.667,2026-05-09T10:04:47+00:00,11.330424674527308,44.506151086932476,G10,GPS,52.78699312845629,51.81128473980822,21527057.803,LOS,
287,2391.667,2026-05-09T10:04:47+00:00,11.330424674527308,44.506151086932476,G16,GPS,186.3450337891541,10.787510879790853,24962918.451,NLOS,building
287,2391.667,2026-05-09T10:04:47+00:00,11.330424674527308,44.506151086932476,G23,GPS,45.52306099194999,16.459217863495216,24062993.473,LOS,
287,2391.667,2026-05-09T10:04:47+00:00,11.330424674527308,44.506151086932476,G27,GPS,146.3358169738542,58.40982411539583,20977014.129,LOS,
287,2391.667,2026-05-09T10:04:47+00:00,11.330424674527308,44.506151086932476,G32,GPS,119.2395619911569,30.539564969279386,22901911.074,LOS,
287,2391.667,2026-05-09T10:04:47+00:00,11.330424674527308,44.506151086932476,E13,Galileo,236.4729669249104,13.683637327184579,27421625.601,NLOS,building
287,2391.667,2026-05-09T10:04:47+00:00,11.330424674527308,44.506151086932476,E15,Galileo,244.81447290358366,66.63191175130981,23638599.643,LOS,
287,2391.667,2026-05-09T10:04:47+00:00,11.330424674527308,44.506151086932476,E21,Galileo,318.4970602702503,13.380049516037149,27485428.156,NLOS,building
287,2391.667,2026-05-09T10:04:47+00:00,11.330424674527308,44.506151086932476,E27,Galileo,285.90506162595403,60.43198577444757,23898763.721,LOS,
287,2391.667,2026-05-09T10:04:47+00:00,11.330424674527308,44.506151086932476,E30,Galileo,175.46814287664301,52.76641486983591,24269733.465,LOS,
287,2391.667,2026-05-09T10:04:47+00:00,11.330424674527308,44.506151086932476,E34,Galileo,48.26559440682189,56.39689693867997,24086771.396,LOS,
288,2400.0,2026-05-09T10:04:48+00:00,11.330528632328651,44.50614014396658,G01,GPS,272.1834336753026,26.37096078638197,23067101.034,LOS,
288,2400.0,2026-05-09T10:04:48+00:00,11.330528632328651,44.50614014396658,G02,GPS,292.43961525090526,54.02279308597088,21286100.656,LOS,
288,2400.0,2026-05-09T10:04:48+00:00,11.330528632328651,44.50614014396658,G08,GPS,261.72098065358733,78.63346576323642,20295369.183,LOS,
288,2400.0,2026-05-09T10:04:48+00:00,11.330528632328651,44.50614014396658,G10,GPS,52.78277411678954,51.804464337036045,21527419.294,LOS,
288,2400.0,2026-05-09T10:04:48+00:00,11.330528632328651,44.50614014396658,G16,GPS,186.34332630855064,10.78092993652096,24963630.759,NLOS,building
288,2400.0,2026-05-09T10:04:48+00:00,11.330528632328651,44.50614014396658,G23,GPS,45.52365947174485,16.45263204551128,24063622.243,LOS,
288,2400.0,2026-05-09T10:04:48+00:00,11.330528632328651,44.50614014396658,G27,GPS,146.33966194897823,58.4018078925108,20977437.975,LOS,
288,2400.0,2026-05-09T10:04:48+00:00,11.330528632328651,44.50614014396658,G32,GPS,119.2331115684035,30.545069695372298,22901480.717,LOS,
288,2400.0,2026-05-09T10:04:48+00:00,11.330528632328651,44.50614014396658,E13,Galileo,236.47729227930506,13.688442127987113,27421135.213,NLOS,building
288,2400.0,2026-05-09T10:04:48+00:00,11.330528632328651,44.50614014396658,E15,Galileo,244.8254778451403,66.63718428800654,23638415.819,LOS,
288,2400.0,2026-05-09T10:04:48+00:00,11.330528632328651,44.50614014396658,E21,Galileo,318.49661999990695,13.38504483111474,27484914.772,NLOS,building
288,2400.0,2026-05-09T10:04:48+00:00,11.330528632328651,44.50614014396658,E27,Galileo,285.8940631520801,60.434787386415984,23898637.638,LOS,
288,2400.0,2026-05-09T10:04:48+00:00,11.330528632328651,44.50614014396658,E30,Galileo,175.46866254243355,52.759521888867134,24270116.277,LOS,
288,2400.0,2026-05-09T10:04:48+00:00,11.330528632328651,44.50614014396658,E34,Galileo,48.26659131115434,56.39107548292753,24087065.652,LOS,
289,2408.333,2026-05-09T10:04:49+00:00,11.33063357392632,44.50613931271105,G01,GPS,272.18876072955067,26.376706209228416,23066595.679,LOS,
289,2408.333,2026-05-09T10:04:49+00:00,11.33063357392632,44.50613931271105,G02,GPS,292.44738283984486,54.02874353092001,21285850.901,LOS,
289,2408.333,2026-05-09T10:04:49+00:00,11.33063357392632,44.50613931271105,G08,GPS,261.6823528313772,78.63602806735214,20295369.254,LOS,
289,2408.333,2026-05-09T10:04:49+00:00,11.33063357392632,44.50613931271105,G10,GPS,52.778572221915056,51.797651813402794,21527780.406,LOS,
289,2408.333,2026-05-09T10:04:49+00:00,11.33063357392632,44.50613931271105,G16,GPS,186.34161914899795,10.774338760873917,24964344.16,NLOS,building
289,2408.333,2026-05-09T10:04:49+00:00,11.33063357392632,44.50613931271105,G23,GPS,45.52426337439903,16.446054520738603,24064250.23,LOS,
289,2408.333,2026-05-09T10:04:49+00:00,11.33063357392632,44.50613931271105,G27,GPS,146.34352041484863,58.39378165115349,20977862.376,LOS,
289,2408.333,2026-05-09T10:04:49+00:00,11.33063357392632,44.50613931271105,G32,GPS,119.22666908791922,30.550568953508897,22901050.852,LOS,
289,2408.333,2026-05-09T10:04:49+00:00,11.33063357392632,44.50613931271105,E13,Galileo,236.48161482400297,13.693240358039846,27420645.516,NLOS,building
289,2408.333,2026-05-09T10:04:49+00:00,11.33063357392632,44.50613931271105,E15,Galileo,244.83646032108896,66.64245017796033,23638232.272,LOS,
289,2408.333,2026-05-09T10:04:49+00:00,11.33063357392632,44.50613931271105,E21,Galileo,318.49617619714985,13.390047576009827,27484400.646,NLOS,building
289,2408.333,2026-05-09T10:04:49+00:00,11.33063357392632,44.50613931271105,E27,Galileo,285.883039504081,60.43759003230332,23898511.52,LOS,
289,2408.333,2026-05-09T10:04:49+00:00,11.33063357392632,44.50613931271105,E30,Galileo,175.46918578664054,52.75261683190589,24270499.829,LOS,
289,2408.333,2026-05-09T10:04:49+00:00,11.33063357392632,44.50613931271105,E34,Galileo,48.26760424913158,56.385263059735784,24087359.502,LOS,
290,2416.667,2026-05-09T10:04:50+00:00,11.330735034082068,44.506119801219384,G01,GPS,272.19410060896905,26.382453715399905,23066090.177,LOS,
290,2416.667,2026-05-09T10:04:50+00:00,11.330735034082068,44.506119801219384,G02,GPS,292.4551833006425,54.03468795442892,21285601.508,LOS,
290,2416.667,2026-05-09T10:04:50+00:00,11.330735034082068,44.506119801219384,G08,GPS,261.643822126952,78.63859121993758,20295369.319,LOS,
290,2416.667,2026-05-09T10:04:50+00:00,11.330735034082068,44.506119801219384,G10,GPS,52.77434758673155,51.79082257845507,21528142.51,LOS,
290,2416.667,2026-05-09T10:04:50+00:00,11.330735034082068,44.506119801219384,G16,GPS,186.33990918453154,10.767767701545056,24965055.493,NLOS,building
290,2416.667,2026-05-09T10:04:50+00:00,11.330735034082068,44.506119801219384,G23,GPS,45.52485911362868,16.439461163322242,24064879.829,LOS,
290,2416.667,2026-05-09T10:04:50+00:00,11.330735034082068,44.506119801219384,G27,GPS,146.34734822156952,58.38577332924184,20978286.039,LOS,
290,2416.667,2026-05-09T10:04:50+00:00,11.330735034082068,44.506119801219384,G32,GPS,119.22020705603802,30.55607561499712,22900620.4,LOS,
290,2416.667,2026-05-09T10:04:50+00:00,11.330735034082068,44.506119801219384,E13,Galileo,236.48594216375218,13.69805159178995,27420154.508,NLOS,building
290,2416.667,2026-05-09T10:04:50+00:00,11.330735034082068,44.506119801219384,E15,Galileo,244.8474911899172,66.6477282884314,23638048.334,LOS,
290,2416.667,2026-05-09T10:04:50+00:00,11.330735034082068,44.506119801219384,E21,Galileo,318.4957359545794,13.395037255175948,27483887.881,NLOS,building
290,2416.667,2026-05-09T10:04:50+00:00,11.330735034082068,44.506119801219384,E27,Galileo,285.87205333643874,60.44038778082005,23898385.631,LOS,
290,2416.667,2026-05-09T10:04:50+00:00,11.330735034082068,44.506119801219384,E30,Galileo,175.46969994642836,52.745734090322685,24270882.208,LOS,
290,2416.667,2026-05-09T10:04:50+00:00,11.330735034082068,44.506119801219384,E34,Galileo,48.26859171331654,56.37943338357665,24087654.27,LOS,
291,2425.0,2026-05-09T10:04:51+00:00,11.330836494169944,44.506100289637914,G01,GPS,272.19944067276685,26.388201317617522,23065584.705,LOS,
291,2425.0,2026-05-09T10:04:51+00:00,11.330836494169944,44.506100289637914,G02,GPS,292.4629847094415,54.040632360572346,21285352.163,LOS,
291,2425.0,2026-05-09T10:04:51+00:00,11.330836494169944,44.506100289637914,G08,GPS,261.60527198121906,78.64114848440781,20295369.492,LOS,
291,2425.0,2026-05-09T10:04:51+00:00,11.330836494169944,44.506100289637914,G10,GPS,52.7701260429082,51.78399299558422,21528504.693,LOS,
291,2425.0,2026-05-09T10:04:51+00:00,11.330836494169944,44.506100289637914,G16,GPS,186.3381990393202,10.761197019618978,24965766.814,NLOS,building
291,2425.0,2026-05-09T10:04:51+00:00,11.330836494169944,44.506100289637914,G23,GPS,45.525455747852334,16.432867946453978,24065509.454,LOS,
291,2425.0,2026-05-09T10:04:51+00:00,11.330836494169944,44.506100289637914,G27,GPS,146.35117519910455,58.37776509237281,20978709.79,LOS,
291,2425.0,2026-05-09T10:04:51+00:00,11.330836494169944,44.506100289637914,G32,GPS,119.2137439025268,30.56158174163961,22900190.026,LOS,
291,2425.0,2026-05-09T10:04:51+00:00,11.330836494169944,44.506100289637914,E13,Galileo,236.49026988718055,13.702862761977345,27419663.525,NLOS,building
291,2425.0,2026-05-09T10:04:51+00:00,11.330836494169944,44.506100289637914,E15,Galileo,244.85852543914814,66.65300590380589,23637864.455,LOS,
291,2425.0,2026-05-09T10:04:51+00:00,11.330836494169944,44.506100289637914,E21,Galileo,318.4952949325724,13.400026874796401,27483375.142,LOS,
291,2425.0,2026-05-09T10:04:51+00:00,11.330836494169944,44.506100289637914,E27,Galileo,285.86106415213885,60.44318398941308,23898259.822,LOS,
291,2425.0,2026-05-09T10:04:51+00:00,11.330836494169944,44.506100289637914,E30,Galileo,175.47021437570277,52.73885139064523,24271264.652,LOS,
291,2425.0,2026-05-09T10:04:51+00:00,11.330836494169944,44.506100289637914,E34,Galileo,48.26958049606452,56.37360388870338,24087949.079,LOS,
292,2433.333,2026-05-09T10:04:52+00:00,11.330918422855461,44.50607000000005,G01,GPS,272.20477632515315,26.39396418320115,23065077.915,LOS,
292,2433.333,2026-05-09T10:04:52+00:00,11.330918422855461,44.50607000000005,G02,GPS,292.4708022433474,54.04658763146451,21285102.291,LOS,
292,2433.333,2026-05-09T10:04:52+00:00,11.330918422855461,44.50607000000005,G08,GPS,261.56674536521314,78.64371995438775,20295369.435,LOS,
292,2433.333,2026-05-09T10:04:52+00:00,11.330918422855461,44.50607000000005,G10,GPS,52.765893644514904,51.77714135311983,21528868.169,LOS,
292,2433.333,2026-05-09T10:04:52+00:00,11.330918422855461,44.50607000000005,G16,GPS,186.33646932130875,10.754639547749663,24966476.786,NLOS,building
292,2433.333,2026-05-09T10:04:52+00:00,11.330918422855461,44.50607000000005,G23,GPS,45.52604077488638,16.426256068789467,24066140.974,LOS,
292,2433.333,2026-05-09T10:04:52+00:00,11.330918422855461,44.50607000000005,G27,GPS,146.35494894596076,58.36975851311871,20979133.556,LOS,
292,2433.333,2026-05-09T10:04:52+00:00,11.330918422855461,44.50607000000005,G32,GPS,119.20725112496018,30.5670794527691,22899760.394,LOS,
292,2433.333,2026-05-09T10:04:52+00:00,11.330918422855461,44.50607000000005,E13,Galileo,236.49458492357223,13.707692401565492,27419170.669,NLOS,building
292,2433.333,2026-05-09T10:04:52+00:00,11.330918422855461,44.50607000000005,E15,Galileo,244.86956088138248,66.65830447319505,23637679.877,LOS,
292,2433.333,2026-05-09T10:04:52+00:00,11.330918422855461,44.50607000000005,E21,Galileo,318.4948478220301,13.405017657923278,27482862.3,LOS,
292,2433.333,2026-05-09T10:04:52+00:00,11.330918422855461,44.50607000000005,E27,Galileo,285.8500909176335,60.44599154735079,23898133.517,LOS,
292,2433.333,2026-05-09T10:04:52+00:00,11.330918422855461,44.50607000000005,E30,Galileo,175.47068961113905,52.731980389760224,24271646.512,LOS,
292,2433.333,2026-05-09T10:04:52+00:00,11.330918422855461,44.50607000000005,E34,Galileo,48.27055935272216,56.36775313152458,24088245.011,LOS,
293,2441.667,2026-05-09T10:04:53+00:00,11.33100183963461,44.50604000000007,G01,GPS,272.21011294455025,26.39972596466528,23064571.259,LOS,
293,2441.667,2026-05-09T10:04:53+00:00,11.33100183963461,44.50604000000007,G02,GPS,292.4786205128163,54.05254179875989,21284852.524,LOS,
293,2441.667,2026-05-09T10:04:53+00:00,11.33100183963461,44.50604000000007,G08,GPS,261.52819944626145,78.6462841134669,20295369.51,LOS,
293,2441.667,2026-05-09T10:04:53+00:00,11.33100183963461,44.50604000000007,G10,GPS,52.761664662299154,51.77029062239809,21529231.654,LOS,
293,2441.667,2026-05-09T10:04:53+00:00,11.33100183963461,44.50604000000007,G16,GPS,186.3347409291042,10.74808202747606,24967186.789,NLOS,building
293,2441.667,2026-05-09T10:04:53+00:00,11.33100183963461,44.50604000000007,G23,GPS,45.526627431988175,16.41964536516444,24066772.418,LOS,
293,2441.667,2026-05-09T10:04:53+00:00,11.33100183963461,44.50604000000007,G27,GPS,146.35872523126397,58.361752458750324,20979557.388,LOS,
293,2441.667,2026-05-09T10:04:53+00:00,11.33100183963461,44.50604000000007,G32,GPS,119.20075896956291,30.572577520412647,22899330.765,LOS,
293,2441.667,2026-05-09T10:04:53+00:00,11.33100183963461,44.50604000000007,E13,Galileo,236.49890155508007,13.712520875460132,27418677.951,NLOS,building
293,2441.667,2026-05-09T10:04:53+00:00,11.33100183963461,44.50604000000007,E15,Galileo,244.88060134149768,66.66360119271964,23637495.406,LOS,
293,2441.667,2026-05-09T10:04:53+00:00,11.33100183963461,44.50604000000007,E21,Galileo,318.49440050764065,13.410007869063364,27482349.538,LOS,
293,2441.667,2026-05-09T10:04:53+00:00,11.33100183963461,44.50604000000007,E27,Galileo,285.8391143986763,60.44879641002586,23898007.344,LOS,
293,2441.667,2026-05-09T10:04:53+00:00,11.33100183963461,44.50604000000007,E30,Galileo,175.47116806067015,52.725109183008826,24272028.451,LOS,
293,2441.667,2026-05-09T10:04:53+00:00,11.33100183963461,44.50604000000007,E34,Galileo,48.27153959587429,56.361903758553986,24088540.922,LOS,
294,2450.0,2026-05-09T10:04:54+00:00,11.33109970114947,44.50605000000001,G01,GPS,272.21542739296297,26.40547801468384,23064065.508,LOS,
294,2450.0,2026-05-09T10:04:54+00:00,11.33109970114947,44.50605000000001,G02,GPS,292.48637260886755,54.05850311606987,21284602.429,LOS,
294,2450.0,2026-05-09T10:04:54+00:00,11.33109970114947,44.50605000000001,G08,GPS,261.4893941202229,78.64882131369707,20295370.046,LOS,
294,2450.0,2026-05-09T10:04:54+00:00,11.33109970114947,44.50605000000001,G10,GPS,52.75749362393043,51.76347948883195,21529592.988,LOS,
294,2450.0,2026-05-09T10:04:54+00:00,11.33109970114947,44.50605000000001,G16,GPS,186.33302511081595,10.741482047264864,24967901.246,NLOS,building
294,2450.0,2026-05-09T10:04:54+00:00,11.33109970114947,44.50605000000001,G23,GPS,45.527237264978226,16.413072823326285,24067400.115,LOS,
294,2450.0,2026-05-09T10:04:54+00:00,11.33109970114947,44.50605000000001,G27,GPS,146.3625784974463,58.35371177202763,20979982.916,LOS,
294,2450.0,2026-05-09T10:04:54+00:00,11.33109970114947,44.50605000000001,G32,GPS,119.1943123213203,30.57806304672573,22898902.218,LOS,
294,2450.0,2026-05-09T10:04:54+00:00,11.33109970114947,44.50605000000001,E13,Galileo,236.50321533331646,13.717316929482639,27418188.574,NLOS,building
294,2450.0,2026-05-09T10:04:54+00:00,11.33109970114947,44.50605000000001,E15,Galileo,244.8915598445128,66.66886460017056,23637312.153,LOS,
294,2450.0,2026-05-09T10:04:54+00:00,11.33109970114947,44.50605000000001,E21,Galileo,318.4939462227089,13.415022391163838,27481834.305,LOS,
294,2450.0,2026-05-09T10:04:54+00:00,11.33109970114947,44.50605000000001,E27,Galileo,285.82804983401576,60.45160096031449,23897881.198,LOS,
294,2450.0,2026-05-09T10:04:54+00:00,11.33109970114947,44.50605000000001,E30,Galileo,175.4716803834981,52.71819080431529,24272413.084,LOS,
294,2450.0,2026-05-09T10:04:54+00:00,11.33109970114947,44.50605000000001,E34,Galileo,48.27257679339175,56.35609643512362,24088834.76,LOS,
295,2458.333,2026-05-09T10:04:55+00:00,11.331173668796055,44.50608366879658,G01,GPS,272.2207067644007,26.41125032267679,23063557.995,LOS,
295,2458.333,2026-05-09T10:04:55+00:00,11.331173668796055,44.50608366879658,G02,GPS,292.4940799049933,54.06449524432891,21284350.761,LOS,
